online_order,book_table,rate,votes,location,rest_type,approx_cost,type,city
1,0,3.6,15,4,73,100,4,1
0,0,3.9,111,4,24,700,4,1
1,0,3.8,133,4,73,200,4,1
0,0,3.8,39,31,73,250,4,1
0,0,4.0,64,4,73,200,4,1
0,0,3.6,16,56,73,300,4,1
1,0,3.8,25,4,73,350,4,1
0,0,3.6,8,56,24,800,4,1
0,0,3.3,6,4,24,450,4,1
0,0,3.2,14,31,73,250,4,1
0,0,3.6,46,4,73,450,4,1
0,0,3.8,148,4,73,150,4,1
1,0,3.7,21,56,73,300,4,1
0,0,3.8,55,79,55,300,4,1
1,0,3.7,67,48,24,700,4,1
1,0,3.7,31,56,73,300,4,1
0,0,3.3,4,31,73,250,4,1
0,0,3.2,4,4,73,100,4,1
0,0,3.9,26,4,73,300,4,1
1,0,3.7,57,4,73,200,4,1
1,0,3.2,71,4,73,600,4,1
0,0,3.6,22,4,73,150,4,1
0,0,3.2,8,56,73,150,4,1
1,0,3.2,11,4,73,150,4,1
1,0,3.6,17,4,73,300,4,1
0,1,3.8,977,1,57,1300,5,1
0,0,4.1,868,1,68,1200,5,1
0,0,3.7,43,1,7,700,5,1
0,0,3.3,62,1,6,800,5,1
0,0,3.1,30,1,6,1000,5,1
0,0,3.0,98,1,6,800,5,1
0,0,2.7,377,4,68,1100,5,1
1,1,4.4,2487,3,68,900,0,2
1,1,4.2,1964,3,24,1000,0,2
1,0,4.3,3178,3,24,750,0,2
1,0,3.3,455,3,24,550,0,2
0,0,3.1,19,3,24,800,0,2
0,1,4.7,3300,29,24,1600,0,2
0,0,4.3,353,29,24,1200,0,2
0,1,4.1,1234,29,24,800,0,2
1,1,4.1,1538,29,24,1000,0,2
0,1,3.9,49,29,24,900,0,2
1,1,3.8,756,29,24,1000,0,2
1,1,4.0,347,29,24,1000,0,2
0,1,4.0,165,29,24,1000,0,2
0,0,3.3,177,29,24,950,0,2
0,0,2.7,43,29,24,1000,0,2
1,0,3.0,102,0,24,600,0,2
1,0,3.8,54,3,16,500,1,2
0,1,4.0,200,3,16,700,1,2
1,0,3.9,102,3,16,450,1,2
1,0,3.7,171,3,16,300,1,2
1,0,3.7,37,3,16,400,1,2
1,0,3.9,40,3,50,400,1,2
0,0,3.9,125,3,16,500,1,2
1,0,3.9,49,3,16,600,1,2
0,0,3.6,19,3,16,900,1,2
0,0,3.8,69,3,17,700,1,2
0,0,3.9,52,3,16,700,1,2
1,0,3.6,18,3,37,900,1,2
0,0,3.9,78,3,16,350,1,2
0,1,3.6,39,3,19,800,1,2
1,0,2.7,48,3,76,650,1,2
0,0,3.6,13,3,16,700,1,2
0,0,3.3,14,3,19,700,1,2
0,0,3.7,9,3,16,400,1,2
1,0,4.1,46,29,16,600,1,2
0,0,4.0,129,29,16,600,1,2
1,1,3.9,727,29,16,800,1,2
0,0,4.1,521,29,16,550,1,2
1,0,4.1,203,29,76,650,1,2
1,1,4.4,3300,29,26,600,1,2
1,0,3.7,131,29,16,400,1,2
0,0,3.7,34,29,16,500,1,2
1,0,3.7,46,29,16,450,1,2
1,0,3.6,10,29,16,500,1,2
1,0,2.6,18,29,16,500,1,2
0,0,3.4,48,29,16,550,1,2
0,0,3.4,6,29,16,600,1,2
1,0,3.7,127,29,16,700,1,2
1,0,2.7,85,29,16,500,1,2
0,0,3.2,11,0,16,500,1,2
1,0,4.5,1178,0,36,500,2,2
1,0,3.7,335,0,24,800,2,2
1,0,3.8,254,0,24,800,2,2
1,0,3.6,21,3,73,400,2,2
1,0,3.8,20,29,73,400,2,2
1,0,4.1,63,29,86,300,2,2
1,0,4.0,244,0,73,400,2,2
1,0,3.4,9,29,86,400,2,2
1,0,3.6,113,29,86,400,2,2
1,0,3.7,5,29,86,400,2,2
1,0,2.9,255,0,73,250,2,2
1,0,4.5,549,0,37,400,2,2
1,0,4.1,775,0,73,300,2,2
1,0,3.9,38,0,86,250,2,2
1,0,3.6,208,29,86,300,2,2
1,0,4.1,739,29,36,500,2,2
1,0,3.8,310,3,73,400,2,2
1,0,3.3,42,0,73,500,2,2
1,0,4.0,126,0,73,150,2,2
1,0,4.1,427,3,86,500,2,2
1,0,4.0,197,0,73,300,2,2
1,0,4.1,601,0,73,700,2,2
1,0,3.9,488,29,86,400,2,2
1,0,4.0,396,3,73,400,2,2
1,0,3.6,474,0,73,450,2,2
1,0,2.9,172,0,73,300,2,2
1,0,3.1,175,3,73,250,2,2
1,0,4.0,939,0,24,600,2,2
1,0,3.9,173,0,73,250,2,2
1,0,3.9,77,3,73,400,2,2
1,0,3.9,326,0,16,200,2,2
1,0,3.3,212,29,73,350,2,2
1,0,4.1,464,0,73,300,2,2
1,0,3.3,628,3,36,450,2,2
1,0,3.6,518,29,24,400,2,2
1,0,3.9,70,3,37,350,2,2
1,0,3.9,62,29,73,300,2,2
1,0,4.4,819,31,37,400,2,2
1,0,2.6,171,0,24,450,2,2
1,0,3.9,158,3,86,400,2,2
1,0,3.4,14,29,86,200,2,2
1,1,4.2,1964,3,24,1000,2,2
1,0,3.7,207,0,73,300,2,2
1,0,4.0,138,3,36,650,2,2
1,0,3.3,455,3,24,550,2,2
1,0,3.9,14,29,86,400,2,2
1,0,3.4,13,3,24,600,2,2
1,0,3.8,181,3,50,600,2,2
1,0,3.6,140,3,73,200,2,2
1,0,3.2,44,0,73,300,2,2
1,0,3.6,43,29,73,300,2,2
1,0,2.7,159,29,73,750,2,2
1,0,3.4,76,3,73,450,2,2
1,0,3.6,16,29,56,100,2,2
1,0,3.5,74,3,73,400,2,2
1,0,3.9,20,0,86,200,2,2
1,0,3.7,9,29,86,400,2,2
1,0,4.1,51,29,86,200,2,2
1,0,3.5,53,3,73,350,2,2
1,0,3.1,28,0,86,400,2,2
1,0,3.2,166,3,73,600,2,2
1,0,3.9,50,3,73,400,2,2
1,0,3.7,128,3,86,400,2,2
1,0,3.6,8,3,86,500,2,2
1,0,2.9,126,0,73,300,2,2
1,0,3.4,24,29,86,150,2,2
1,0,4.0,952,31,73,400,2,2
1,0,3.4,51,37,73,400,2,2
1,0,3.8,472,3,73,600,2,2
1,1,4.0,739,3,24,800,2,2
1,0,4.0,117,3,24,500,2,2
1,0,3.9,255,0,24,500,2,2
1,0,4.0,1974,29,24,800,2,2
1,0,3.7,65,29,73,400,2,2
1,0,3.5,269,0,87,600,2,2
1,1,4.2,1428,29,24,800,2,2
1,0,3.3,39,0,45,400,2,2
1,0,3.4,43,3,73,400,2,2
1,0,3.7,13,29,86,200,2,2
1,0,3.6,34,29,73,200,2,2
1,0,2.9,345,0,86,450,2,2
1,0,3.5,8,0,36,600,2,2
1,0,3.8,23,29,73,150,2,2
1,0,4.0,332,29,73,300,2,2
1,1,4.0,199,29,73,700,2,2
1,0,3.9,20,0,86,300,2,2
1,0,3.5,11,29,73,200,2,2
1,0,3.9,437,29,73,400,2,2
1,0,3.8,207,3,24,700,2,2
1,1,4.4,3300,29,26,600,2,2
1,0,3.8,55,3,73,300,2,2
1,0,3.2,19,0,73,400,2,2
1,0,4.0,597,3,73,400,2,2
1,0,3.5,16,29,86,400,2,2
1,0,3.6,35,29,73,200,2,2
1,0,3.5,9,3,73,250,2,2
1,0,3.0,102,0,24,600,2,2
1,0,3.9,189,0,73,300,2,2
1,0,3.7,131,29,16,400,2,2
1,0,4.2,373,29,24,750,2,2
1,0,3.9,435,0,24,650,2,2
1,0,3.3,6,3,73,300,2,2
1,0,4.1,292,0,24,700,2,2
1,0,3.6,137,3,73,300,2,2
1,0,3.2,133,3,24,500,2,2
1,0,3.9,37,29,86,250,2,2
1,0,3.7,170,29,73,200,2,2
1,0,3.7,21,0,73,400,2,2
1,0,3.6,794,3,24,550,2,2
1,0,4.6,404,3,24,1000,2,2
1,0,3.9,100,0,24,600,2,2
1,0,3.9,38,29,11,300,2,2
1,0,3.2,93,3,73,350,2,2
1,0,3.3,58,0,73,300,2,2
1,1,3.9,561,3,24,900,2,2
1,1,3.9,486,0,16,700,2,2
1,0,3.6,102,3,73,500,2,2
1,0,3.5,89,3,73,500,2,2
1,0,3.5,17,37,24,450,2,2
1,0,3.9,320,3,24,650,2,2
1,0,4.1,237,29,37,500,2,2
1,0,3.8,37,3,73,250,2,2
1,0,3.7,27,0,73,400,2,2
1,1,3.9,1227,3,24,900,2,2
1,0,3.9,32,0,0,500,2,2
1,0,4.0,95,3,36,600,2,2
1,1,4.1,1538,29,24,1000,2,2
1,0,3.7,110,3,24,800,2,2
1,0,3.2,45,3,36,400,2,2
1,0,4.1,381,0,73,250,2,2
1,0,3.8,87,3,86,100,2,2
1,0,3.7,18,3,37,300,2,2
1,0,3.9,251,3,36,500,2,2
1,0,3.0,353,29,73,400,2,2
1,0,4.0,205,29,36,450,2,2
1,0,3.9,183,0,73,250,2,2
1,0,3.9,99,3,37,400,2,2
1,0,3.9,13,0,73,100,2,2
1,0,4.1,260,29,73,300,2,2
1,0,3.9,355,0,73,400,2,2
1,0,4.1,83,0,73,400,2,2
1,0,2.5,321,29,73,400,2,2
1,0,3.9,362,0,24,600,2,2
1,1,4.2,2166,29,71,1200,2,2
1,0,3.7,43,0,24,550,2,2
1,0,3.8,30,3,73,300,2,2
1,0,4.0,182,29,83,400,2,2
1,0,3.4,9,29,36,450,2,2
1,0,3.8,265,3,36,400,2,2
1,0,3.1,41,0,73,800,2,2
1,1,3.8,500,3,24,1000,2,2
1,0,3.1,7,29,86,400,2,2
1,0,4.0,532,3,24,800,2,2
1,0,3.4,23,0,36,300,2,2
1,0,3.6,42,37,25,1500,2,2
1,1,3.5,551,3,24,600,2,2
1,0,3.9,100,29,73,200,2,2
1,0,4.2,421,3,24,700,2,2
1,0,3.1,38,29,73,300,2,2
1,0,3.7,33,3,0,500,2,2
1,0,3.7,662,29,24,650,2,2
1,0,3.1,14,29,86,250,2,2
1,0,3.8,54,3,73,500,2,2
1,0,4.1,92,0,73,300,2,2
1,0,3.4,22,3,86,300,2,2
1,0,3.1,105,3,86,500,2,2
1,0,3.5,8,29,73,500,2,2
1,0,3.7,36,29,36,600,2,2
1,0,3.7,14,3,37,300,2,2
1,0,4.0,23,29,11,200,2,2
1,0,4.2,2350,29,24,800,2,2
1,0,3.9,120,3,73,300,2,2
1,0,3.9,49,3,16,600,2,2
1,0,3.7,184,0,73,400,2,2
1,1,3.6,225,3,24,700,2,2
1,0,3.6,11,0,11,200,2,2
1,0,4.0,35,0,39,300,2,2
1,0,3.0,45,3,36,700,2,2
1,0,3.2,56,3,73,250,2,2
1,0,4.0,869,0,36,500,2,2
1,0,3.2,34,3,73,300,2,2
1,0,4.0,153,29,73,200,2,2
1,0,3.7,139,3,73,400,2,2
1,0,3.1,10,29,73,300,2,2
1,0,3.7,181,3,36,500,2,2
1,0,3.9,669,0,24,500,2,2
1,0,3.7,168,3,73,600,2,2
1,0,3.4,17,31,73,100,2,2
1,0,3.8,170,3,73,250,2,2
1,0,4.0,112,29,73,200,2,2
1,0,3.0,43,3,73,500,2,2
1,0,3.8,58,0,73,300,2,2
1,0,3.7,80,29,73,400,2,2
1,0,3.6,8,29,73,300,2,2
1,0,4.0,167,31,73,400,2,2
1,0,3.7,38,3,86,400,2,2
1,0,3.8,29,3,13,400,2,2
1,0,3.9,85,29,73,300,2,2
1,0,2.6,473,0,73,600,2,2
1,0,3.4,13,0,85,100,2,2
1,0,3.7,217,29,24,500,2,2
1,0,3.8,21,0,73,300,2,2
1,0,3.6,192,0,36,450,2,2
1,1,4.2,611,0,25,1500,2,2
1,0,3.6,44,3,56,200,2,2
1,0,3.1,68,3,73,250,2,2
1,0,3.1,16,3,82,250,2,2
1,0,4.0,166,3,36,750,2,2
1,0,4.1,46,29,16,600,2,2
1,0,3.3,57,3,73,250,2,2
1,0,3.5,11,0,11,200,2,2
1,1,4.4,2233,3,25,1200,2,2
1,0,4.0,107,0,73,300,2,2
1,0,4.2,306,0,36,600,2,2
1,0,3.7,32,3,73,300,2,2
1,1,3.8,756,29,24,1000,2,2
1,0,3.5,11,29,73,200,2,2
1,0,3.7,30,3,24,800,2,2
1,1,4.4,3300,29,63,1600,2,2
1,0,4.0,212,3,73,400,2,2
1,0,2.9,153,3,73,600,2,2
1,0,4.0,827,0,24,500,2,2
1,0,3.9,36,29,73,400,2,2
1,0,4.0,256,3,73,500,2,2
1,0,3.6,8,3,73,400,2,2
1,0,3.9,40,3,50,400,2,2
1,0,3.9,73,3,86,400,2,2
1,0,4.2,169,29,16,600,2,2
1,0,4.1,586,29,24,700,2,2
1,0,3.5,221,0,84,400,2,2
1,0,2.9,22,29,36,400,2,2
1,0,3.5,177,0,73,500,2,2
1,0,3.9,347,29,24,600,2,2
1,0,3.0,347,3,73,800,2,2
1,0,3.9,385,29,73,600,2,2
1,0,3.8,37,29,85,150,2,2
1,0,3.2,18,29,5,300,2,2
1,0,4.0,1305,29,24,750,2,2
1,0,3.0,122,3,24,500,2,2
1,0,3.5,47,29,73,300,2,2
1,0,3.5,20,3,73,350,2,2
1,0,3.4,7,29,86,200,2,2
1,0,4.3,539,29,73,300,2,2
1,1,3.9,681,3,24,800,2,2
1,0,3.5,10,0,73,250,2,2
1,0,3.8,106,29,36,350,2,2
1,1,4.1,1025,3,24,1000,2,2
1,0,3.6,132,3,14,250,2,2
1,0,3.7,26,3,16,900,2,2
1,0,4.2,289,3,73,400,2,2
1,0,3.9,407,29,24,500,2,2
1,0,3.6,25,37,24,600,2,2
1,0,3.9,201,3,73,250,2,2
1,0,3.1,106,3,24,450,2,2
1,0,3.7,37,3,16,400,2,2
1,0,4.1,203,29,76,650,2,2
1,0,3.1,320,29,24,600,2,2
1,1,3.8,257,3,24,800,2,2
1,0,3.8,9,0,0,450,2,2
1,0,3.2,100,3,73,250,2,2
1,0,3.6,34,3,73,100,2,2
1,0,3.2,4,3,50,250,2,2
1,0,3.8,46,29,73,450,2,2
1,0,3.9,102,3,16,450,2,2
1,1,4.2,237,29,26,600,2,2
1,0,3.7,108,3,73,600,2,2
1,0,3.9,34,29,24,750,2,2
1,0,3.1,10,29,50,500,2,2
1,0,3.3,8,29,86,600,2,2
1,0,3.2,144,3,73,350,2,2
1,0,3.5,97,29,24,600,2,2
1,0,3.2,34,29,73,150,2,2
1,1,4.2,1028,29,25,1100,2,2
1,0,3.8,84,3,36,600,2,2
1,0,2.8,165,3,73,450,2,2
1,0,3.3,12,29,73,300,2,2
1,0,2.9,57,3,73,400,2,2
1,0,3.9,99,3,73,300,2,2
1,0,3.9,141,3,11,300,2,2
1,0,4.0,181,29,24,550,2,2
1,0,4.0,128,0,37,230,2,2
1,0,3.8,171,29,73,250,2,2
1,0,3.5,13,3,24,700,2,2
1,0,3.6,9,3,73,250,2,2
1,0,3.3,9,3,36,300,2,2
1,0,3.5,8,0,37,130,2,2
1,0,3.9,200,29,73,400,2,2
1,0,3.6,33,3,24,600,2,2
1,0,3.0,114,3,24,1000,2,2
1,0,3.5,12,0,73,300,2,2
1,0,3.6,26,29,24,600,2,2
1,0,3.6,15,3,24,500,2,2
1,0,3.6,46,3,24,600,2,2
1,0,3.7,48,0,73,350,2,2
1,0,3.7,98,29,24,500,2,2
1,0,3.8,146,29,24,600,2,2
1,0,3.7,16,3,24,700,2,2
1,0,4.2,248,0,39,500,2,2
1,0,3.7,67,0,36,150,2,2
1,0,3.3,15,3,73,350,2,2
1,1,4.1,583,29,25,1200,2,2
1,0,3.7,42,29,73,500,2,2
1,0,3.5,8,29,73,250,2,2
1,0,3.1,19,3,73,300,2,2
1,0,3.7,171,3,16,300,2,2
1,0,3.1,59,0,73,400,2,2
1,0,3.1,4,29,86,300,2,2
1,0,3.0,7,29,86,300,2,2
1,0,3.7,79,29,73,500,2,2
1,0,3.0,17,0,24,450,2,2
1,0,3.7,46,29,16,450,2,2
1,0,3.0,6,3,54,400,2,2
1,0,2.6,59,0,16,900,2,2
1,0,3.5,31,0,73,300,2,2
0,0,4.2,1278,3,24,800,2,2
1,0,3.4,276,0,77,250,2,2
1,0,3.1,64,29,24,750,2,2
1,0,4.0,69,0,37,300,2,2
1,0,3.7,288,48,73,500,2,2
1,0,3.3,4,3,36,200,2,2
1,0,4.3,676,3,56,500,2,2
1,0,4.1,140,29,73,100,2,2
1,0,4.0,65,29,11,600,2,2
1,0,3.7,41,29,37,150,2,2
1,0,3.3,4,3,50,300,2,2
1,1,4.1,448,29,24,700,2,2
1,0,4.0,203,0,17,500,2,2
1,0,3.9,50,0,11,200,2,2
1,0,3.8,44,29,56,250,2,2
1,0,3.3,6,0,73,350,2,2
1,0,3.7,49,3,73,200,2,2
1,0,3.5,10,3,37,150,2,2
1,0,3.6,19,3,50,800,2,2
1,0,3.2,6,29,73,200,2,2
1,0,3.7,71,0,86,300,2,2
1,0,3.7,19,29,73,800,2,2
1,0,3.1,166,3,73,600,2,2
1,0,3.6,27,0,37,450,2,2
1,1,4.1,1320,29,24,1200,2,2
1,0,3.4,4,0,75,300,2,2
1,0,3.5,14,29,73,300,2,2
1,0,3.0,7,29,87,300,2,2
1,0,3.3,46,3,73,150,2,2
1,0,4.0,116,29,24,400,2,2
1,0,3.5,40,0,24,350,2,2
1,0,3.6,32,29,73,200,2,2
1,0,4.4,288,3,14,400,2,2
1,0,2.7,85,29,16,500,2,2
1,0,3.4,9,31,73,200,2,2
1,0,3.2,6,3,73,350,2,2
1,0,3.6,22,29,73,350,2,2
1,0,3.2,12,0,73,250,2,2
1,0,3.9,124,0,73,400,2,2
1,0,3.6,323,3,50,800,2,2
1,0,3.5,10,3,24,400,2,2
1,0,3.5,15,3,24,600,2,2
1,0,3.7,51,3,73,300,2,2
1,0,4.2,229,29,24,1000,2,2
1,0,3.6,8,29,73,200,2,2
1,0,2.8,102,3,73,350,2,2
1,0,4.0,76,29,73,150,2,2
1,0,3.9,38,29,73,400,2,2
1,0,3.9,42,29,37,250,2,2
1,0,3.3,5,29,84,200,2,2
1,0,3.9,239,29,37,500,2,2
1,0,3.5,8,0,11,200,2,2
1,0,3.3,12,29,73,300,2,2
1,0,3.1,21,3,50,250,2,2
1,0,3.6,13,29,11,250,2,2
1,0,3.7,37,29,24,800,2,2
1,0,3.3,7,3,83,300,2,2
1,0,3.1,17,3,37,450,2,2
1,0,3.1,25,3,86,100,2,2
1,0,3.7,55,29,73,200,2,2
1,0,2.7,48,0,24,700,2,2
1,0,3.1,8,3,56,200,2,2
1,0,3.3,13,0,36,400,2,2
1,0,3.9,178,29,37,400,2,2
1,0,3.4,24,3,24,800,2,2
1,0,3.4,16,3,11,150,2,2
1,0,3.4,5,29,73,300,2,2
1,0,3.3,4,29,73,200,2,2
1,0,3.4,224,3,73,400,2,2
1,0,3.8,54,3,16,500,2,2
1,0,3.6,14,3,86,200,2,2
1,0,3.6,26,3,73,200,2,2
1,0,3.9,199,0,73,300,2,2
1,0,3.5,21,29,37,200,2,2
1,0,3.6,26,0,73,100,2,2
1,0,3.4,8,79,55,200,2,2
1,0,3.4,19,37,73,300,2,2
1,0,3.5,28,0,73,300,2,2
1,0,3.4,19,3,83,250,2,2
1,1,4.0,1010,29,69,1300,2,2
1,0,3.4,6,0,73,300,2,2
1,1,3.8,72,29,73,400,2,2
1,0,3.6,23,3,5,450,2,2
1,0,3.4,5,3,11,100,2,2
1,0,3.2,44,29,73,200,2,2
0,1,4.1,1000,3,25,800,2,2
1,0,3.6,19,3,73,400,2,2
1,0,3.5,27,3,73,400,2,2
1,0,3.6,15,0,87,700,2,2
1,0,3.7,16,0,14,200,2,2
1,0,3.8,32,3,56,200,2,2
1,0,3.8,613,0,16,600,2,2
1,0,3.1,4,29,75,150,2,2
1,0,3.2,20,29,24,700,2,2
1,0,3.2,41,3,37,400,2,2
1,0,3.4,6,29,73,500,2,2
1,0,3.4,54,0,11,250,2,2
1,0,3.0,38,29,73,400,2,2
1,0,2.9,42,0,73,250,2,2
1,0,3.7,194,0,73,400,2,2
1,0,3.5,51,3,73,200,2,2
1,0,3.3,50,3,24,400,2,2
1,0,3.1,6,31,24,400,2,2
1,0,3.3,7,29,86,300,2,2
0,0,4.3,423,3,37,150,2,2
1,0,3.7,158,31,24,700,2,2
1,0,3.3,31,3,86,500,2,2
1,1,4.1,1403,29,30,1100,2,2
1,0,3.4,6,29,73,250,2,2
1,0,3.8,57,0,73,300,2,2
1,0,3.6,10,29,16,500,2,2
1,0,3.9,153,29,50,400,2,2
1,1,2.9,90,3,24,800,2,2
1,0,3.8,27,0,73,400,2,2
1,0,3.4,7,79,55,200,2,2
1,0,3.1,140,0,24,600,2,2
1,0,4.1,463,0,16,500,2,2
1,0,3.4,36,0,23,500,2,2
1,0,4.2,384,3,86,600,2,2
1,0,3.4,18,3,73,400,2,2
1,0,3.1,8,29,85,500,2,2
1,0,2.9,24,3,73,300,2,2
1,0,3.7,20,0,73,300,2,2
1,0,3.7,22,3,36,400,2,2
1,0,3.7,41,0,86,600,2,2
0,0,4.0,177,3,73,400,2,2
1,0,3.6,70,0,73,350,2,2
1,1,4.0,790,29,24,1300,2,2
1,0,3.6,6,0,37,300,2,2
1,0,3.2,8,3,36,600,2,2
1,0,3.9,92,29,73,300,2,2
0,0,4.1,131,3,83,400,2,2
1,0,3.4,10,0,11,150,2,2
1,0,3.8,89,29,37,400,2,2
1,0,3.3,34,0,73,500,2,2
1,0,3.0,57,31,73,400,2,2
1,0,3.8,92,3,50,1100,2,2
1,0,2.9,47,29,36,400,2,2
1,0,3.7,31,0,73,400,2,2
1,0,3.8,14,31,24,600,2,2
1,0,3.0,36,0,73,200,2,2
1,0,3.0,57,29,24,650,2,2
1,0,3.2,57,3,24,650,2,2
1,0,3.7,37,29,73,300,2,2
1,0,3.8,31,3,73,150,2,2
1,0,3.2,9,3,73,400,2,2
1,0,4.3,133,29,36,300,2,2
0,0,4.0,164,3,0,250,2,2
1,0,3.9,161,29,36,500,2,2
1,0,3.5,9,0,36,250,2,2
1,0,3.5,12,0,73,250,2,2
1,0,3.4,9,3,73,300,2,2
1,0,3.5,9,3,37,200,2,2
1,0,4.0,308,31,16,750,2,2
1,0,3.7,15,3,37,400,2,2
1,0,3.7,17,29,37,350,2,2
1,0,2.6,208,29,24,650,2,2
1,0,3.6,24,0,73,300,2,2
1,0,3.2,7,3,24,700,2,2
1,0,3.6,59,29,73,500,2,2
1,0,3.4,116,3,24,400,2,2
1,0,2.7,48,3,76,650,2,2
1,0,3.7,127,29,16,700,2,2
0,0,3.7,43,3,62,250,2,2
1,0,3.3,4,3,73,400,2,2
1,0,3.6,29,31,50,400,2,2
1,0,2.9,19,29,11,150,2,2
1,1,3.9,727,29,16,800,2,2
1,0,3.3,6,0,14,150,2,2
0,0,3.9,125,3,16,500,2,2
1,0,2.6,170,3,24,600,2,2
0,0,3.8,89,3,24,550,2,2
1,0,4.0,507,29,23,1000,2,2
1,0,3.6,16,0,73,300,2,2
1,0,3.3,6,3,73,500,2,2
1,0,3.8,254,0,24,550,2,2
1,0,3.6,18,29,62,200,2,2
1,0,3.4,7,3,86,300,2,2
0,0,3.0,18,3,73,450,2,2
1,0,2.6,18,29,16,500,2,2
0,1,3.2,8,3,24,700,2,2
1,0,3.2,4,29,73,300,2,2
1,0,2.8,334,3,24,500,2,2
1,0,3.3,26,0,73,300,2,2
0,0,3.8,69,3,17,700,2,2
1,0,3.6,18,3,37,900,2,2
1,0,3.6,35,0,73,300,2,2
0,0,3.6,11,3,50,300,2,2
0,0,3.3,16,0,73,300,2,2
1,0,3.6,59,29,11,400,2,2
1,1,4.1,842,29,25,1100,2,2
0,0,3.4,25,3,73,300,2,2
1,0,4.0,88,29,0,500,2,2
1,0,3.5,283,0,73,350,2,2
1,0,3.1,55,29,73,200,2,2
0,0,3.3,5,3,36,600,2,2
1,1,4.1,293,29,24,500,2,2
1,0,4.1,9,0,73,250,2,2
0,0,3.3,33,0,73,150,2,2
0,0,3.2,9,0,73,100,2,2
1,0,3.4,19,0,85,200,2,2
0,0,2.9,106,3,24,450,2,2
0,0,3.4,7,3,36,500,2,2
1,0,3.0,61,0,16,650,2,2
1,0,3.4,4,79,36,450,2,2
0,0,2.8,80,3,24,650,2,2
0,1,3.6,39,3,19,800,2,2
1,1,4.0,347,29,24,1000,2,2
1,0,3.7,33,29,73,400,2,2
1,0,3.4,7,3,11,300,2,2
1,0,3.4,186,3,24,450,2,2
1,0,3.3,5,3,73,250,2,2
0,0,3.5,18,3,73,300,2,2
0,0,3.1,14,3,73,550,2,2
0,0,4.0,93,3,86,800,2,2
0,0,3.7,17,3,86,350,2,2
0,0,3.5,13,3,73,200,2,2
0,0,2.4,183,3,36,450,2,2
0,0,3.0,12,3,36,700,2,2
0,0,3.0,15,3,24,600,2,2
1,0,3.8,12,79,55,300,2,2
0,0,3.1,7,3,36,500,2,2
0,0,3.4,15,3,24,700,2,2
0,0,3.7,40,3,73,350,2,2
0,0,3.3,9,3,73,600,2,2
0,0,2.9,85,3,73,250,2,2
0,0,3.3,4,3,50,400,2,2
0,0,3.3,4,3,73,300,2,2
0,0,2.8,12,3,73,450,2,2
0,0,3.4,66,3,24,800,2,2
0,0,3.3,6,3,73,300,2,2
0,0,2.9,59,3,24,500,2,2
0,0,3.1,4,3,73,400,2,2
0,0,3.6,19,3,73,250,2,2
0,0,3.6,21,3,24,600,2,2
0,0,3.2,4,3,73,350,2,2
0,0,3.9,26,3,73,350,2,2
0,0,2.9,31,3,24,600,2,2
0,0,3.3,16,3,73,600,2,2
0,0,2.9,58,3,73,250,2,2
0,0,3.3,9,3,86,200,2,2
0,0,3.6,162,3,24,500,2,2
0,0,2.7,67,3,50,300,2,2
0,0,3.1,7,3,24,700,2,2
0,0,2.2,90,3,24,750,2,2
0,0,3.5,14,3,37,150,2,2
0,0,3.3,5,3,73,400,2,2
0,0,2.4,96,3,24,500,2,2
0,0,3.5,11,3,73,250,2,2
0,0,3.2,4,3,73,300,2,2
0,0,3.3,8,3,14,200,2,2
0,0,2.9,54,3,73,500,2,2
0,0,3.3,7,3,73,400,2,2
0,0,3.3,4,3,50,200,2,2
0,0,3.2,4,3,73,400,2,2
0,0,3.6,13,3,16,700,2,2
1,0,3.5,13,29,11,100,2,2
0,0,3.3,4,3,73,300,2,2
1,0,3.7,30,0,71,900,2,2
0,0,3.5,17,3,77,600,2,2
0,0,3.7,9,3,16,400,2,2
0,0,2.4,392,3,87,500,2,2
0,0,3.0,9,3,0,200,2,2
0,0,3.1,7,3,73,250,2,2
1,0,4.0,101,3,24,500,2,2
1,1,3.8,560,29,24,800,2,2
1,0,3.7,243,29,24,450,2,2
1,0,3.8,30,31,16,400,2,2
1,0,3.2,148,3,73,250,2,2
0,0,2.3,291,3,24,250,2,2
1,1,3.9,1337,3,57,1700,2,2
1,0,2.6,22,3,5,400,2,2
1,0,3.9,33,29,50,600,2,2
1,0,3.7,22,29,36,250,2,2
0,0,4.0,65,3,37,200,2,2
0,0,3.6,14,79,36,300,2,2
0,0,3.4,9,79,55,200,2,2
0,0,3.5,16,29,73,300,2,2
1,0,3.6,43,29,24,600,2,2
1,0,3.0,38,3,24,550,2,2
0,0,3.0,22,3,36,400,2,2
1,0,3.7,46,0,24,400,2,2
1,0,2.9,25,3,5,400,2,2
1,0,3.7,46,0,37,150,2,2
1,0,3.7,117,29,73,150,2,2
1,1,4.4,2487,3,68,900,2,2
1,0,3.2,8,0,86,500,2,2
1,0,3.2,66,3,24,600,2,2
1,0,3.4,12,29,75,300,2,2
1,0,3.6,24,0,86,400,2,2
1,0,3.7,42,29,24,450,2,2
1,0,3.1,81,3,73,200,2,2
0,1,4.1,1187,29,30,1200,2,2
1,0,2.9,4,29,73,300,2,2
0,0,4.3,353,29,24,1200,2,2
1,0,3.4,7,29,73,300,2,2
1,0,3.4,6,0,73,400,2,2
1,0,2.8,25,3,37,500,2,2
0,1,4.2,1212,29,24,1200,2,2
